月,实际品牌,产品,是否旗舰店,进入时间,销量(件),均价(元),匹数,机型,冷暖型和单冷型,新风功能,是否为省电型,滞后三期铜价,市场月活
202603,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,442,2998.8,正 3 匹,0,1,0,0,11790.96,591500000
202603,奥克斯 Aux,奥克斯 Aux-奥克斯空调套装旗舰店,0,0,434,3049,大 3 匹,1,1,0,1,11790.96,591500000
202603,海尔 Haier,海尔 Haier-海尔京东自营旗舰店,0,0,441,2999,正 1 匹,0,1,0,0,11790.96,591500000
202603,美的 Midea,美的 Midea-美的空调旗舰店,0,0,559,2351,大 1 匹,0,0,0,1,11790.96,591500000
202603,海信 Hisense,海信 Hisense-京东电器自营官方旗舰店,0,0,398,3299,大 2 匹,1,1,0,1,11790.96,591500000
202603,Tcl,Tcl-TCL京东自营旗舰店,0,0,649,1999,大 1.5 匹,0,1,0,1,11790.96,591500000
202603,格力 Gree,格力 Gree-格力空调京东自营官方旗舰店,0,0,177,7299,正 3 匹,1,1,0,0,11790.96,591500000
202603,格力 Gree,格力 Gree-格力空调旗舰店,0,0,445,2899,正 1.5 匹,0,1,0,0,11790.96,591500000
202603,美的 Midea,美的 Midea-美的集团官方旗舰店,0,0,497,2587,大 1.5 匹,0,1,0,1,11790.96,591500000
202603,美的 Midea,美的 Midea-美的空调旗舰店,0,0,229,5599,正 3 匹,1,1,0,1,11790.96,591500000
202603,华凌,华凌-华凌智能空调旗舰店,0,0,257,4899,大 3 匹,1,1,0,1,11790.96,591500000
202603,华凌,华凌-华凌官方旗舰店,0,0,500,2499,大 1.5 匹,,1,0,0,11790.96,591500000
202603,美的 Midea,美的 Midea-美的空调旗舰店,0,0,221,5599,大 3 匹,1,1,0,1,11790.96,591500000
202603,格力 Gree,格力 Gree-京东家电自营秒送旗舰店,0,0,338,3653.3,正 1.5 匹,0,1,0,0,11790.96,591500000
202603,奥克斯 Aux,奥克斯 Aux-奥克斯新风空调旗舰店,0,0,513,2399,大 2 匹,1,1,0,1,11790.96,591500000
202603,长虹 Changhong,长虹 Changhong-长虹空调京东自营旗舰店,0,0,300,4099,大 3 匹,1,1,0,1,11790.96,591500000
202603,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,348,3499,大 1.5 匹,0,1,0,0,11790.96,591500000
202603,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,348,3499,正 1.5 匹,0,1,0,1,11790.96,591500000
202603,海尔 Haier,海尔 Haier-海尔京东自营旗舰店,0,0,326,3698,正 2 匹,1,1,0,1,11790.96,591500000
202603,海信 Hisense,海信 Hisense-海信京东自营旗舰店,0,0,539,2199,大 1.5 匹,0,1,1,1,11790.96,591500000
202603,海信 Hisense,海信 Hisense-海信京东自营旗舰店,0,0,514,2299,大 1.5 匹,0,1,1,1,11790.96,591500000
202603,格力 Gree,格力 Gree-格力空调京东自营官方旗舰店,0,0,325,3599,正 1.5 匹,0,1,0,0,11790.96,591500000
202603,格力 Gree,格力 Gree-格力空调官方旗舰店,1,2024/1/10,139,8399,正 3 匹,1,1,0,1,11790.96,591500000
202603,格力 Gree,格力 Gree-格力空调京东自营官方旗舰店,0,0,194,5999,正 3 匹,1,1,0,0,11790.96,591500000
202603,统帅 Leader,统帅 Leader-海尔京东自营旗舰店,0,0,430,2699,正 2 匹,0,1,0,0,11790.96,591500000
202603,小米 Mi,小米 Mi-小米京东自营旗舰店,0,0,184,6298,正 3 匹,1,0,1,0,11790.96,591500000
202603,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,194,5948.6,正 2 匹,0,1,1,0,11790.96,591500000
202603,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,360,3199,大 1 匹,0,1,0,0,11790.96,591500000
202603,长虹 Changhong,长虹 Changhong-长虹空调京东自营旗舰店,0,0,311,3699,大 3 匹,1,1,0,1,11790.96,591500000
202603,海信 Hisense,海信 Hisense-海信京东自营旗舰店,0,0,425,2703,大 2 匹,0,1,0,1,11790.96,591500000
202603,华凌,华凌-华凌中驰专卖店,0,0,578,1974.1,大 1.5 匹,1,0,0,0,11790.96,591500000
202603,格力 Gree,格力 Gree-京东家电自营旗舰店,0,0,190,5999,正 2 匹,0,1,0,1,11790.96,591500000
202603,Tcl,Tcl-TCL官方旗舰店,0,0,728,1549,正 1 匹,0,1,0,1,11790.96,591500000
202603,富士通 Fujitsu,富士通 Fujitsu-富士通空调京东自营旗舰店,0,0,213,5289,正 1.5 匹,0,1,0,0,11790.96,591500000
202603,小米 Mi,小米 Mi-小米智能空调旗舰店,0,0,639,1759.2,正 1.5 匹,0,1,0,1,11790.96,591500000
202603,创维 Skyworth,创维 Skyworth-创维空调京东自营旗舰店,1,2023/2/23,800,1399,正 1 匹,0,1,0,1,11790.96,591500000
202603,美的 Midea,美的 Midea-美的空调智选旗舰店,0,0,209,5354.1,大 3 匹,1,1,0,0,11790.96,591500000
202603,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,372,2998.8,大 1 匹,0,1,0,1,11790.96,591500000
202603,海信 Hisense,海信 Hisense-京东电器自营官方旗舰店,0,0,427,2599,大 2 匹,0,1,0,1,11790.96,591500000
202603,小米 Mi,小米 Mi-小米京东自营旗舰店,0,0,176,6298,正 3 匹,1,0,1,0,11790.96,591500000
202603,格力 Gree,格力 Gree-格力空调京东自营官方旗舰店,0,0,418,2599,正 1.5 匹,0,1,0,0,11790.96,591500000
202603,小米 Mi,小米 Mi-小米官方旗舰店,0,0,402,2699,正 2 匹,0,1,0,0,11790.96,591500000
202603,格力 Gree,格力 Gree-格力空调京东自营官方旗舰店,0,0,350,3099,正 1.5 匹,0,1,0,0,11790.96,591500000
202603,小米 Mi,小米 Mi-小米智能空调旗舰店,0,0,638,1698.1,大 1 匹,0,1,0,1,11790.96,591500000
202603,海尔 Haier,海尔 Haier-海尔云品通专卖店,0,0,274,3897,正 3 匹,1,1,0,1,11790.96,591500000
202603,科龙 Kelon,科龙 Kelon-科龙空调京东自营旗舰店,0,0,281,3799,正 3 匹,1,1,0,1,11790.96,591500000
202603,美的 Midea,美的 Midea-美的欧开专卖店,0,0,352,2998.7,大 1.5 匹,0,1,0,1,11790.96,591500000
202603,海尔 Haier,海尔 Haier-海尔京东自营旗舰店,0,0,247,4239,正 2 匹,1,1,0,1,11790.96,591500000
202603,格力 Gree,格力 Gree-格力河南旗舰店,0,0,511,2039.2,正 1.5 匹,1,0,0,1,11790.96,591500000
202603,长虹 Changhong,长虹 Changhong-长虹空调京东自营旗舰店,0,0,432,2399,大 2 匹,0,1,0,0,11790.96,591500000
202603,云米 Viomi,云米 Viomi-云米智能京东自营旗舰店,0,0,609,1699.1,正 3 匹,0,1,0,1,11790.96,591500000
202603,华凌,华凌-华凌空调官方旗舰店,1,2024/1/18,625,1649,大 1.5 匹,0,1,0,1,11790.96,591500000
202603,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,285,3609,大 1 匹,0,1,0,0,11790.96,591500000
202603,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,341,2999,正 1 匹,0,1,0,0,11790.96,591500000
202603,小米 Mi,小米 Mi-小米冰箱旗舰店,0,0,591,1729.3,正 1.5 匹,0,0,0,1,11790.96,591500000
202603,科龙 Kelon,科龙 Kelon-海信京东自营旗舰店,0,0,424,2399,大 1.5 匹,0,1,0,1,11790.96,591500000
202603,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,239,4249.2,正 1.5 匹,0,1,0,0,11790.96,591500000
202603,美的 Midea,美的 Midea-美的集团官方旗舰店,0,0,240,4229.1,正 2 匹,1,1,0,1,11790.96,591500000
202603,奥克斯 Aux,奥克斯 Aux-奥克斯空调京东自营旗舰店,0,0,576,1749,大 1 匹,0,1,0,1,11790.96,591500000
202603,奥克斯 Aux,奥克斯 Aux-京东电器自营官方旗舰店,0,0,237,4249,大 3 匹,1,1,0,1,11790.96,591500000
202603,长虹 Changhong,长虹 Changhong-长虹空调京东自营旗舰店,0,0,645,1548,大 1 匹,0,1,0,1,11790.96,591500000
202603,格力 Gree,格力 Gree-格力官方旗舰店,0,0,327,3049,大 1 匹,0,1,0,0,11790.96,591500000
202603,小米 Mi,小米 Mi-小米京东自营旗舰店,0,0,268,3699,正 1.5 匹,0,1,1,0,11790.96,591500000
202603,海信 Hisense,海信 Hisense-京东电器自营官方旗舰店,0,0,247,3999,大 3 匹,0,1,0,1,11790.96,591500000
202603,格力 Gree,格力 Gree-格力空调京东自营官方旗舰店,0,0,299,3299,正 1.5 匹,0,1,0,0,11790.96,591500000
202603,美的 Midea,美的 Midea-百诚集团官方旗舰店,0,0,244,3997,大 3 匹,1,1,0,1,11790.96,591500000
202603,Tcl,Tcl-TCL空调智选旗舰店,0,0,648,1499,正 1 匹,0,1,0,1,11790.96,591500000
202603,Tcl,Tcl-TCL空调官方旗舰店,1,2023/11/28,590,1646,正 1.5 匹,0,1,0,1,11790.96,591500000
202603,申花,申花-申花空调旗舰店,1,2017/3/1,879,1100,大 1 匹,0,1,0,1,11790.96,591500000
202603,小米 Mi,小米 Mi-小米京东自营旗舰店,0,0,175,5499,正 3 匹,1,0,0,0,11790.96,591500000
202603,海尔 Haier,海尔 Haier-海尔京东自营旗舰店,0,0,332,2898,正 2 匹,0,1,0,0,11790.96,591500000
202603,统帅 Leader,统帅 Leader-海尔官方旗舰店,0,0,533,1797.8,正 1.5 匹,0,1,0,1,11790.96,591500000
202603,小米 Mi,小米 Mi-小米京东自营旗舰店,0,0,308,3099,正 1.5 匹,0,1,1,0,11790.96,591500000
202603,格力 Gree,格力 Gree-格力空调京东自营官方旗舰店,0,0,119,7999,正 3 匹,1,1,0,0,11790.96,591500000
202603,松下 Panasonic,松下 Panasonic-松下空调京东自营旗舰店,0,0,233,4083.1,正 1.5 匹,0,1,0,1,11790.96,591500000
202603,小米 Mi,小米 Mi-小米京东自营旗舰店,0,0,146,6499,正 3 匹,1,0,0,0,11790.96,591500000
202603,小米 Mi,小米 Mi-小米（MI）空调京东自营专卖店,0,0,235,4021,正 3 匹,1,1,0,1,11790.96,591500000
202603,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,336,2799.1,大 1.5 匹,0,1,0,0,11790.96,591500000
202603,格力 Gree,格力 Gree-格力空调旗舰店,0,0,289,3249,正 1.5 匹,0,1,0,1,11790.96,591500000
202603,美的 Midea,美的 Midea-美的集团官方旗舰店,0,0,130,7199.1,正 3 匹,1,1,1,0,11790.96,591500000
202603,小米 Mi,小米 Mi-小米京东自营旗舰店,0,0,312,2999,正 1.5 匹,0,0,0,0,11790.96,591500000
202603,小米 Mi,小米 Mi-小米智能生活旗舰店,0,0,538,1729,大 1 匹,0,1,0,1,11790.96,591500000
202603,格力 Gree,格力 Gree-格力空调京东自营官方旗舰店,0,0,300,3099,正 1.5 匹,0,1,0,0,11790.96,591500000
202603,格力 Gree,格力 Gree-京东家电自营旗舰店,0,0,214,4298,正 1.5 匹,0,1,0,0,11790.96,591500000
202603,美的 Midea,美的 Midea-美的空调换新旗舰店,0,0,164,5540,大 3 匹,1,1,0,1,11790.96,591500000
202603,小米 Mi,小米 Mi-小米京东自营旗舰店,0,0,169,5299,正 3 匹,1,0,0,1,11790.96,591500000
202603,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,256,3484.1,正 2 匹,0,1,0,0,11790.96,591500000
202603,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,291,3058.5,正 1.5 匹,0,1,0,0,11790.96,591500000
202603,格力 Gree,格力 Gree-格力空调京东自营官方旗舰店,0,0,127,6999,正 3 匹,1,1,0,0,11790.96,591500000
202603,康佳 Konka,康佳 Konka-康佳京东自营旗舰店,0,0,658,1349,大 1 匹,0,1,0,1,11790.96,591500000
202603,小米 Mi,小米 Mi-小米（MI）空调京东自营专卖店,0,0,326,2719.2,正 3 匹,0,1,0,0,11790.96,591500000
202603,美的 Midea,美的 Midea-美的厨房空调旗舰店,0,0,299,2940,大 1.5 匹,0,1,0,1,11790.96,591500000
202603,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,308,2803.7,大 1 匹,0,1,0,1,11790.96,591500000
202603,奥克斯 Aux,奥克斯 Aux-奥克斯空调京东自营专卖店,0,0,466,1849,大 1.5 匹,0,1,0,1,11790.96,591500000
202603,格力 Gree,格力 Gree-京东家电自营旗舰店,0,0,123,6999,正 3 匹,0,1,0,1,11790.96,591500000
202603,美的 Midea,美的 Midea-美的集团官方旗舰店,0,0,275,3099,正 2 匹,0,1,0,1,11790.96,591500000
202603,华凌,华凌-华凌文祺专卖店,0,0,522,1628,大 1.5 匹,,1,0,1,11790.96,591500000
202603,美的 Midea,美的 Midea-美的集团官方旗舰店,0,0,287,2940,大 1.5 匹,0,1,0,1,11790.96,591500000
202603,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,168,4998.9,大 3 匹,0,1,0,1,11790.96,591500000
202603,奥克斯 Aux,奥克斯 Aux-奥克斯空调京东自营旗舰店,0,0,322,2599,正 2 匹,0,1,0,1,11790.96,591500000
202603,海信 Hisense,海信 Hisense-海信京东自营旗舰店,0,0,489,1699,大 1 匹,0,1,0,1,11790.96,591500000
202603,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,164,5014.2,小 2 匹,0,1,0,1,11790.96,591500000
202603,奥克斯 Aux,奥克斯 Aux-奥克斯空调智选旗舰店,0,0,193,4248,大 3 匹,1,1,0,1,11790.96,591500000
202603,Aufit,Aufit-AUFIT新风旗舰店,0,0,508,1599,正 1.5 匹,,1,0,1,11790.96,591500000
202603,海尔 Haier,海尔 Haier-海尔智能空调旗舰店,0,0,324,2498,正 2 匹,0,1,0,1,11790.96,591500000
202603,Aufit,Aufit-AUFIT家用空调旗舰店,0,0,503,1599,大 1.5 匹,0,1,0,1,11790.96,591500000
202603,海尔 Haier,海尔 Haier-海尔京东自营旗舰店,0,0,292,2699,正 1.5 匹,0,1,0,1,11790.96,591500000
202603,小米 Mi,小米 Mi-小米官方旗舰店,0,0,315,2499,正 1.5 匹,0,0,0,1,11790.96,591500000
202603,海尔 Haier,海尔 Haier-京东电器自营官方旗舰店,0,0,153,5139,正 3 匹,1,1,0,0,11790.96,591500000
202603,华凌,华凌-华凌京东自营旗舰店,0,0,148,5299,大 3 匹,3,1,0,0,11790.96,591500000
202603,海信 Hisense,海信 Hisense-海信旗舰店,0,0,424,1848,大 1.5 匹,0,1,0,0,11790.96,591500000
202603,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,180,4334.2,正 1.5 匹,0,1,0,1,11790.96,591500000
202603,华凌,华凌-耀中电器专营店,0,0,327,2374.2,正 2 匹,0,1,0,1,11790.96,591500000
202603,美的 Midea,美的 Midea-美的厨房空调旗舰店,0,0,329,2351,大 1 匹,0,1,0,1,11790.96,591500000
202603,申花,申花-申花空调旗舰店,1,2017/3/1,633,1200,大 1.5 匹,0,1,0,1,11790.96,591500000
202603,康佳 Konka,康佳 Konka-康佳京东自营旗舰店,0,0,262,2899,正 2 匹,1,1,0,0,11790.96,591500000
202603,科龙 Kelon,科龙 Kelon-科龙空调京东自营旗舰店,0,0,446,1699,大 1 匹,0,1,0,1,11790.96,591500000
202603,小米 Mi,小米 Mi-小米官方旗舰店,0,0,161,4699,正 3 匹,1,0,0,1,11790.96,591500000
202603,格力 Gree,格力 Gree-格力董明珠健康家17号店,0,0,260,2898,正 1.5 匹,0,1,0,1,11790.96,591500000
202603,康佳 Konka,康佳 Konka-康佳京东自营旗舰店,0,0,228,3299,大 3 匹,1,1,0,0,11790.96,591500000
202603,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,239,3135.7,大 1 匹,0,1,0,1,11790.96,591500000
202603,小米 Mi,小米 Mi-小米京东自营旗舰店,0,0,185,4049.1,正 3 匹,0,1,0,1,11790.96,591500000
202603,美的 Midea,美的 Midea-美的空调套装旗舰店,0,0,288,2587,大 1.5 匹,0,1,0,1,11790.96,591500000
202603,海信 Hisense,海信 Hisense-京东电器自营官方旗舰店,0,0,176,4229,大 3 匹,1,1,0,1,11790.96,591500000
202603,美的 Midea,美的 Midea-美的空调智慧家1号店,0,0,281,2587,大 1.5 匹,0,1,0,1,11790.96,591500000
202603,美的 Midea,美的 Midea-美的家用空调旗舰店,0,0,324,2234,大 1.5 匹,,1,0,1,11790.96,591500000
202603,海尔 Haier,海尔 Haier-海尔京东自营旗舰店,0,0,258,2799,正 1.5 匹,0,1,0,0,11790.96,591500000
202603,美的 Midea,美的 Midea-美的空调套装旗舰店,0,0,144,4999,大 3 匹,1,1,0,1,11790.96,591500000
202603,小米 Mi,小米 Mi-小米京东自营旗舰店,0,0,160,4499,正 3 匹,1,0,0,1,11790.96,591500000
202603,东芝 Toshiba,东芝 Toshiba-东芝空调京东自营旗舰店,1,2022/10/27,257,2789,大 1.5 匹,0,1,0,1,11790.96,591500000
202603,海信 Hisense,海信 Hisense-京东家电自营旗舰店,0,0,179,3998,正 3 匹,0,1,0,1,11790.96,591500000
202603,美的 Midea,美的 Midea-美的空调官方旗舰店,1,2024/1/4,229,3098.2,正 2 匹,0,1,0,1,11790.96,591500000
202603,美的 Midea,美的 Midea-美的空调京东自营旗舰店,0,0,195,3632.9,正 2 匹,1,1,0,1,11790.96,591500000
202603,海尔 Haier,海尔 Haier-海尔京东自营旗舰店,0,0,253,2799,正 1.5 匹,0,1,0,0,11790.96,591500000
202603,统帅 Leader,统帅 Leader-海尔京东自营旗舰店,0,0,334,2116,正 1.5 匹,0,1,0,1,11790.96,591500000
202603,鸿蒙智选,鸿蒙智选-华为京东自营旗舰店,0,0,331,2124.2,正 1 匹,0,1,0,0,11790.96,591500000
202603,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,62,11299,正 3 匹,1,1,1,0,11790.96,591500000
202603,格力 Gree,格力 Gree-格力空调优选旗舰店,0,0,292,2399,正 1.5 匹,0,1,0,1,11790.96,591500000
202603,格力 Gree,格力 Gree-格力空调旗舰店,0,0,258,2699,正 1 匹,0,1,0,0,11790.96,591500000
202603,美的 Midea,美的 Midea-美的空调智选旗舰店,0,0,124,5599,大 3 匹,1,1,0,1,11790.96,591500000
202603,格力 Gree,格力 Gree-格力（GREE）空调京东自营专区,0,0,102,6799,正 3 匹,0,1,0,1,11790.96,591500000
202603,小米 Mi,小米 Mi-小米冰箱旗舰店,0,0,182,3797.9,正 3 匹,1,1,1,1,11790.96,591500000
202603,华凌,华凌-华凌京东自营旗舰店,0,0,276,2499,大 1.5 匹,0,1,0,0,11790.96,591500000
202603,海尔 Haier,海尔 Haier-海尔智能空调旗舰店,0,0,172,3997,正 3 匹,1,1,0,1,11790.96,591500000
202603,美的 Midea,美的 Midea-美的厨房空调旗舰店,0,0,261,2634,大 1.5 匹,0,1,0,1,11790.96,591500000
202603,小米 Mi,小米 Mi-小米京东自营旗舰店,0,0,221,3099,正 1.5 匹,0,0,0,0,11790.96,591500000
202603,海尔 Haier,海尔 Haier-海尔京东自营旗舰店,0,0,122,5598,正 3 匹,1,1,1,0,11790.96,591500000
202603,长虹 Changhong,长虹 Changhong-长虹空调官方旗舰店,1,2015/5/21,455,1499,大 1 匹,0,1,0,1,11790.96,591500000
202603,Tcl,Tcl-TCL京东自营旗舰店,0,0,220,3099,大 1.5 匹,0,1,0,0,11790.96,591500000
202603,格力 Gree,格力 Gree-格力空调官方旗舰店,1,2024/1/10,126,5398,正 2 匹,0,1,0,0,11790.96,591500000
202603,华凌,华凌-华凌京东自营旗舰店,0,0,169,3996,正 3 匹,0,1,0,1,11790.96,591500000
202603,格力 Gree,格力 Gree-格力中央空调旗舰店,0,0,232,2899,正 1.5 匹,0,1,0,1,11790.96,591500000
202603,富士通 Fujitsu,富士通 Fujitsu-富士通空调京东自营旗舰店,0,0,96,6995,正 2 匹,0,1,0,1,11790.96,591500000
202603,海尔 Haier,海尔 Haier-海尔京东自营旗舰店,0,0,92,7299,正 1 匹,1,1,0,0,11790.96,591500000
202603,美的 Midea,美的 Midea-美的空调京东自营旗舰店,0,0,263,2549.1,大 1.5 匹,0,1,0,0,11790.96,591500000
202603,格力 Gree,格力 Gree-格力官方旗舰店,0,0,203,3299,正 1.5 匹,0,1,0,0,11790.96,591500000
202603,格力 Gree,格力 Gree-格力旗舰店,0,0,206,3248,正 1.5 匹,0,1,0,1,11790.96,591500000
202603,华凌,华凌-华凌大家电旗舰店,0,0,409,1629,大 1.5 匹,,1,0,1,11790.96,591500000
202603,海尔 Haier,海尔 Haier-海尔京东自营旗舰店,0,0,136,4898,大 3 匹,1,1,0,0,11790.96,591500000
202603,Aufit,Aufit-AUFIT空调官方旗舰店,1,2025/4/28,192,3449,正 3 匹,1,1,0,1,11790.96,591500000
202603,格力 Gree,格力 Gree-格力空调京东自营官方旗舰店,0,0,276,2399,大 1 匹,0,1,0,0,11790.96,591500000
202603,格力 Gree,格力 Gree-格力（GREE）空调京东自营专区,0,0,76,8699,正 3 匹,1,1,0,0,11790.96,591500000
202603,格力 Gree,格力 Gree-格力董明珠健康家34号店,0,0,228,2898,正 1.5 匹,0,1,0,1,11790.96,591500000
202603,格力 Gree,格力 Gree-格力空调京东自营官方旗舰店,0,0,206,3198.5,正 1.5 匹,0,1,0,1,11790.96,591500000
202603,华凌,华凌-华凌官方旗舰店,0,0,134,4899,正 3 匹,1,0,0,1,11790.96,591500000
202603,格力 Gree,格力 Gree-京东家电自营旗舰店,0,0,219,2995.3,正 1.5 匹,0,1,0,1,11790.96,591500000
202603,格力 Gree,格力 Gree-格力美特嘉专卖店,0,0,343,1911.7,大 1 匹,0,1,0,1,11790.96,591500000
202603,创维 Skyworth,创维 Skyworth-创维空调京东自营旗舰店,1,2023/2/23,312,2099,正 2 匹,0,1,0,1,11790.96,591500000
202603,新飞 Frestec,新飞 Frestec-新飞空调旗舰店,0,0,481,1350,大 1.5 匹,0,1,0,1,11790.96,591500000
202603,海尔 Haier,海尔 Haier-海尔节能空调旗舰店,0,0,382,1699,正 1.5 匹,0,1,0,0,11790.96,591500000
202603,美的 Midea,美的 Midea-美的移动空调旗舰店,0,0,121,5354,大 3 匹,1,1,0,0,11790.96,591500000
202603,海尔 Haier,海尔 Haier-海尔京东自营旗舰店,0,0,185,3499,正 1 匹,0,1,0,0,11790.96,591500000
202603,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,76,8499.1,正 3 匹,1,1,0,1,11790.96,591500000
202603,海尔 Haier,海尔 Haier-海尔天宇浩健专卖店,0,0,161,3997,正 3 匹,1,1,0,1,11790.96,591500000
202603,格力 Gree,格力 Gree-格力旗舰店,0,0,238,2698,大 1 匹,0,1,0,0,11790.96,591500000
202603,新飞 Frestec,新飞 Frestec-新飞空调官方旗舰店,0,0,559,1136,大 1 匹,0,0,0,1,11790.96,591500000
202603,美的 Midea,美的 Midea-奥克斯智能空调旗舰店,0,0,244,2598,正 2 匹,0,1,0,1,11790.96,591500000
202603,华凌,华凌-华凌大家电旗舰店,0,0,264,2399,大 1.5 匹,,1,0,1,11790.96,591500000
202603,小米 Mi,小米 Mi-小米智能生活旗舰店,0,0,358,1769.1,正 1.5 匹,0,1,0,1,11790.96,591500000
202603,东芝 Toshiba,东芝 Toshiba-东芝空调京东自营旗舰店,1,2022/10/27,138,4589,大 3 匹,0,1,0,1,11790.96,591500000
202603,康佳 Konka,康佳 Konka-康佳京东自营旗舰店,0,0,306,2069,正 2 匹,0,1,0,1,11790.96,591500000
202603,格力 Gree,格力 Gree-格力空调京东自营官方旗舰店,0,0,218,2899,正 1 匹,0,1,0,0,11790.96,591500000
202603,华凌,华凌-华凌大家电旗舰店,0,0,265,2384.1,正 2 匹,0,1,0,0,11790.96,591500000
202603,小米 Mi,小米 Mi-小米智能空调旗舰店,0,0,164,3799.1,正 3 匹,1,1,0,1,11790.96,591500000
202603,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,76,8159.1,5 匹,1,1,0,0,11790.96,591500000
202603,格力 Gree,格力 Gree-京东家电格力联合自营旗舰店,0,0,151,4099,正 1.5 匹,0,1,0,1,11790.96,591500000
202603,统帅 Leader,统帅 Leader-海尔智能空调旗舰店,0,0,238,2595.9,正 2 匹,0,1,0,0,11790.96,591500000
202603,大金 Daikin,大金 Daikin-大金空调京东自营旗舰店,0,0,110,5599,正 1.5 匹,,1,0,0,11790.96,591500000
202603,松下 Panasonic,松下 Panasonic-松下空调京东自营旗舰店,0,0,191,3198,正 1.5 匹,0,1,0,1,11790.96,591500000
202603,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,61,9999,正 3 匹,1,1,0,0,11790.96,591500000
202603,Tcl,Tcl-TCL官方旗舰店,0,0,381,1599,正 1.5 匹,0,1,0,1,11790.96,591500000
202603,统帅 Leader,统帅 Leader-Leader空调旗舰店,1,2019/1/31,157,3876,正 3 匹,0,1,0,1,11790.96,591500000
